Time Index	X1 in mm	W1 in mm	Y1 in %	X2 in °C	W2 in °C	Y2 in %	F1 in l/h	T1 in °C	T2 in °C	T3 in °C	Pos in %
23:48:00	237.687500	250.000000	0.000000	29.096790	20.000000	0.000000	141.720001	29.096790	28.425650	27.135019	0.490000
23:49:00	237.875000	250.000000	0.000000	29.045156	20.000000	0.000000	141.720001	29.045156	28.425650	27.135019	0.490000
23:50:00	237.437500	250.000000	0.000000	29.045156	20.000000	0.000000	141.720001	29.045156	28.425650	27.135019	0.490000
23:51:00	237.562500	250.000000	0.000000	29.045156	20.000000	0.000000	141.720001	29.045156	28.425650	27.135019	0.490000
23:52:00	237.437500	250.000000	0.000000	29.045156	20.000000	0.000000	141.720001	29.045156	28.425650	27.135019	0.490000
23:53:00	237.375000	250.000000	0.000000	29.045156	20.000000	0.000000	141.720001	29.045156	28.425650	27.135019	0.490000
23:54:00	237.687500	250.000000	0.000000	29.045156	20.000000	0.000000	141.720001	29.045156	28.425650	27.135019	0.490000
23:55:00	237.562500	250.000000	0.000000	29.045156	20.000000	0.000000	141.720001	29.045156	28.477283	27.135019	0.490000
23:56:00	237.750000	250.000000	0.000000	29.045156	20.000000	0.000000	136.400009	29.045156	28.425650	27.186636	0.490000
23:57:00	238.000000	250.000000	0.000000	29.045156	20.000000	0.000000	136.400009	29.045156	28.425650	27.186636	0.490000
23:58:00	238.000000	250.000000	0.025703	29.045156	20.000000	0.000000	136.400009	29.045156	28.425650	27.186636	0.490000
23:59:00	238.000000	250.000000	0.000000	29.045156	20.000000	0.000000	136.400009	29.045156	28.425650	27.186636	0.490000
0:00:00	238.062500	250.000000	0.000000	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:01:00	238.375000	250.000000	0.000000	29.045156	20.000000	0.000000	136.400009	29.045156	28.425650	27.186636	0.490000
0:02:00	238.875000	250.000000	0.000000	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:03:00	239.500000	250.000000	0.000000	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:04:00	240.062500	250.000000	0.854748	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:05:00	240.375000	250.000000	0.013964	29.045156	20.000000	0.000000	136.400009	29.045156	28.425650	27.186636	0.490000
0:06:00	241.500000	250.000000	1.018145	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:07:00	242.625000	250.000000	2.042051	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.485000
0:08:00	243.812500	250.000000	3.473905	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:09:00	245.687500	250.000000	6.030828	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:10:00	246.812500	250.000000	7.691293	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:11:00	247.937500	250.000000	9.334753	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.485000
0:12:00	249.125000	250.000000	11.472220	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:13:00	249.937500	250.000000	13.003612	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:14:00	251.374985	250.000000	15.973138	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:15:00	251.875015	250.000000	17.190844	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:16:00	252.500000	250.000000	18.751438	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:17:00	253.562515	250.000000	21.485044	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:18:00	254.187500	250.000000	23.249908	29.045156	20.000000	0.000000	136.400009	29.045156	28.477283	27.186636	0.490000
0:19:00	254.625000	250.000000	24.711037	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000
0:20:00	255.625015	250.000000	27.790113	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000
0:21:00	255.874985	250.000000	29.181698	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000
0:22:00	256.500000	250.000000	31.748827	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000
0:23:00	256.812500	250.000000	33.306225	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000
0:24:00	257.000000	250.000000	34.603092	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000
0:25:00	257.187500	250.000000	36.535629	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000
0:26:00	257.625000	250.000000	38.508224	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000
0:27:00	257.812500	250.000000	39.885971	29.096790	20.000000	0.000000	136.400009	29.096790	28.477283	27.186636	0.490000
0:28:00	257.750000	250.000000	41.432709	29.148426	20.000000	0.000000	136.400009	29.148426	28.477283	27.186636	0.490000
0:29:00	259.812500	250.000000	46.691704	29.148426	20.000000	0.000000	136.400009	29.148426	28.477283	27.186636	0.490000
0:30:00	258.062500	250.000000	44.449757	29.148426	20.000000	0.000000	136.400009	29.148426	28.477283	27.186636	0.490000
0:31:00	257.750000	250.000000	45.544029	29.148426	20.000000	0.000000	136.400009	29.148426	28.477283	27.186636	0.490000
0:32:00	257.500000	250.000000	46.037594	29.200043	20.000000	0.000000	136.400009	29.200043	28.477283	27.186636	0.490000
0:33:00	257.500000	250.000000	47.607597	29.200043	20.000000	0.000000	136.400009	29.200043	28.477283	27.186636	0.490000
0:34:00	257.000000	250.000000	47.629601	29.200043	20.000000	0.000000	136.400009	29.200043	28.528921	27.186636	0.490000
0:35:00	256.687500	250.000000	47.998436	29.200043	20.000000	0.000000	136.400009	29.200043	28.477283	27.186636	0.490000
0:36:00	256.250000	250.000000	48.579079	29.200043	20.000000	0.000000	136.400009	29.200043	28.528921	27.186636	0.490000
0:37:00	255.937485	250.000000	48.768715	29.200043	20.000000	0.000000	136.400009	29.200043	28.528921	27.186636	0.490000
0:38:00	255.625015	250.000000	48.989807	29.200043	20.000000	0.000000	136.400009	29.200043	28.528921	27.186636	0.490000
0:39:00	255.562515	250.000000	49.995014	29.251657	20.000000	0.000000	136.400009	29.251657	28.528921	27.186636	0.490000
0:40:00	254.937500	250.000000	49.539230	29.251657	20.000000	0.000000	136.400009	29.251657	28.528921	27.186636	0.490000
0:41:00	254.500000	250.000000	49.653046	29.251657	20.000000	0.000000	136.400009	29.251657	28.528921	27.186636	0.490000
0:42:00	254.312485	250.000000	49.884136	29.251657	20.000000	0.000000	136.400009	29.251657	28.528921	27.186636	0.490000
0:43:00	254.000015	250.000000	49.857296	29.303295	20.000000	0.000000	136.400009	29.303295	28.528921	27.186636	0.490000
0:44:00	253.437485	250.000000	49.537800	29.303295	20.000000	0.000000	136.400009	29.303295	28.528921	27.186636	0.490000
0:45:00	253.062485	250.000000	49.268108	29.303295	20.000000	0.000000	136.400009	29.303295	28.528921	27.186636	0.490000
0:46:00	252.812500	250.000000	49.194111	29.303295	20.000000	0.000000	136.400009	29.303295	28.528921	27.135019	0.490000
0:47:00	252.125000	250.000000	48.393394	29.303295	20.000000	0.000000	136.400009	29.303295	28.528921	27.135019	0.490000
0:48:00	251.812485	250.000000	48.056644	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000
0:49:00	251.500015	250.000000	47.677181	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000
0:50:00	250.750000	250.000000	46.438965	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000
0:51:00	250.250015	250.000000	45.525494	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000
0:52:00	249.937500	250.000000	44.937912	29.354910	20.000000	0.000000	136.360001	29.354910	28.528921	27.135019	0.490000
0:53:00	249.312500	250.000000	43.638321	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000
0:54:00	249.000000	250.000000	42.906540	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000
0:55:00	248.250000	250.000000	41.152496	29.354910	20.000000	0.000000	136.400009	29.354910	28.528921	27.135019	0.490000
0:56:00	247.937500	250.000000	40.273514	29.354910	20.000000	0.000000	136.360001	29.354910	28.580536	27.083385	0.490000
0:57:00	247.562500	250.000000	39.201420	29.354910	20.000000	0.000000	136.360001	29.354910	28.528921	27.083385	0.490000
0:58:00	246.625000	250.000000	36.758968	29.406544	20.000000	0.000000	136.400009	29.406544	28.528921	27.083385	0.490000
0:59:00	246.500000	250.000000	36.037861	29.406544	20.000000	0.000000	136.400009	29.406544	28.528921	27.083385	0.490000
1:00:00	245.875000	250.000000	34.287548	29.458179	20.000000	0.000000	136.400009	29.458179	28.528921	27.083385	0.490000
1:01:00	245.375000	250.000000	32.361385	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.083385	0.490000
1:02:00	244.812500	250.000000	30.550270	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.083385	0.490000
1:03:00	244.812500	250.000000	29.820557	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.083385	0.490000
1:04:00	244.187500	250.000000	27.405239	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.083385	0.490000
1:05:00	243.812500	250.000000	25.829865	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.083385	0.490000
1:06:00	243.562500	250.000000	24.467499	29.509796	20.000000	0.000000	136.400009	29.509796	28.580536	27.083385	0.490000
1:07:00	243.187500	250.000000	22.103172	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000
1:08:00	242.875000	250.000000	20.507057	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000
1:09:00	242.437500	250.000000	18.113251	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000
1:10:00	242.250000	250.000000	16.684483	29.509796	20.000000	0.000000	136.400009	29.509796	28.580536	27.083385	0.490000
1:11:00	241.937500	250.000000	14.952938	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000
1:12:00	241.625000	250.000000	12.593153	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000
1:13:00	241.625000	250.000000	11.404238	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.135019	0.490000
1:14:00	241.375000	250.000000	9.732521	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.135019	0.490000
1:15:00	240.875000	250.000000	6.884817	29.458179	20.000000	0.000000	136.360001	29.458179	28.580536	27.135019	0.490000
1:16:00	240.687500	250.000000	5.204151	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000
1:17:00	240.687500	250.000000	3.204866	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000
1:18:00	240.687500	250.000000	1.883940	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000
1:19:00	240.375000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000
1:20:00	240.250000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000
1:21:00	240.125000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000
1:22:00	240.375000	250.000000	0.021585	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000
1:23:00	240.125000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000
1:24:00	240.125000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000
1:25:00	240.062500	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000
1:26:00	240.375000	250.000000	0.374142	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.135019	0.490000
1:27:00	240.375000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000
1:28:00	240.875000	250.000000	0.206194	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000
1:29:00	240.750000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000
1:30:00	241.187500	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000
1:31:00	241.687500	250.000000	0.258505	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.083385	0.490000
1:32:00	242.250000	250.000000	0.211010	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.083385	0.490000
1:33:00	242.250000	250.000000	0.000000	29.509796	20.000000	0.000000	136.360001	29.509796	28.580536	27.083385	0.490000
1:34:00	243.062500	250.000000	0.576660	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.083385	0.490000
1:35:00	243.812500	250.000000	1.106537	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:36:00	244.812500	250.000000	2.220340	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:37:00	246.375000	250.000000	4.382824	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:38:00	247.437500	250.000000	6.021591	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:39:00	248.375000	250.000000	7.579800	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:40:00	249.812500	250.000000	10.230125	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:41:00	250.625015	250.000000	11.875776	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.485000
1:42:00	251.875015	250.000000	14.622267	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:43:00	252.437500	250.000000	15.991984	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:44:00	255.562515	250.000000	22.616892	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:45:00	254.062500	250.000000	20.503077	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:46:00	254.625000	250.000000	22.239605	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:47:00	255.000000	250.000000	23.657410	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:48:00	256.687500	250.000000	28.216955	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:49:00	256.500000	250.000000	28.755760	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:50:00	257.312500	250.000000	31.740511	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:51:00	257.437500	250.000000	33.038799	29.509796	20.000000	0.000000	136.360001	29.509796	28.632153	27.135019	0.490000
1:52:00	257.500000	250.000000	34.183094	29.561411	20.000000	0.000000	136.360001	29.561411	28.632153	27.135019	0.490000
1:53:00	258.125000	250.000000	37.108868	29.561411	20.000000	0.000000	136.360001	29.561411	28.632153	27.135019	0.490000
1:54:00	258.250000	250.000000	38.515263	29.561411	20.000000	0.000000	136.360001	29.561411	28.632153	27.135019	0.490000
1:55:00	258.437500	250.000000	40.069073	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.135019	0.490000
1:56:00	258.437500	250.000000	41.871502	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.135019	0.490000
1:57:00	258.562500	250.000000	43.297604	29.613049	20.000000	0.000000	136.360001	29.613049	28.683786	27.186636	0.490000
1:58:00	258.437500	250.000000	44.277805	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000
1:59:00	258.750000	250.000000	46.744267	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000
2:00:00	258.437500	250.000000	47.329998	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000
2:01:00	258.250000	250.000000	48.124969	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000
2:02:00	257.750000	250.000000	48.807903	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.495000
2:03:00	257.500000	250.000000	49.403458	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000
2:04:00	257.000000	250.000000	49.956734	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000
2:05:00	256.562500	250.000000	50.036419	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000
2:06:00	256.062500	250.000000	49.969730	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000
2:07:00	255.874985	250.000000	50.835342	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000
2:08:00	255.437500	250.000000	50.820816	29.613049	20.000000	0.000000	136.360001	29.613049	28.632153	27.186636	0.490000
2:09:00	255.124985	250.000000	50.973713	29.613049	20.000000	0.000000	136.360001	29.613049	28.683786	27.186636	0.490000
2:10:00	254.500000	250.000000	50.759708	29.664663	20.000000	0.000000	136.360001	29.664663	28.632153	27.186636	0.490000
2:11:00	254.187500	250.000000	50.740505	29.664663	20.000000	0.000000	136.360001	29.664663	28.632153	27.135019	0.490000
2:12:00	254.062500	250.000000	51.076023	29.664663	20.000000	0.000000	136.360001	29.664663	28.683786	27.135019	0.490000
2:13:00	253.375000	250.000000	50.495064	29.664663	20.000000	0.000000	136.360001	29.664663	28.683786	27.135019	0.490000
2:14:00	253.062485	250.000000	50.328274	29.716318	20.000000	0.000000	136.360001	29.716318	28.632153	27.135019	0.490000
2:15:00	252.812500	250.000000	50.243256	29.716318	20.000000	0.000000	136.360001	29.716318	28.683786	27.135019	0.490000
2:16:00	252.187485	250.000000	49.566986	29.716318	20.000000	0.000000	136.360001	29.716318	28.683786	27.135019	0.490000
2:17:00	251.687500	250.000000	48.865383	29.716318	20.000000	0.000000	159.199997	29.716318	28.683786	27.135019	0.490000
2:18:00	250.937485	250.000000	47.696106	29.716318	20.000000	0.000000	189.240005	29.716318	28.683786	27.135019	0.490000
2:19:00	250.562485	250.000000	47.072998	29.716318	20.000000	0.000000	204.800003	29.716318	28.683786	27.135019	0.490000
2:20:00	250.000000	250.000000	46.003185	29.716318	20.000000	0.000000	204.800003	29.716318	28.683786	27.186636	0.490000
2:21:00	249.812500	250.000000	45.623592	29.716318	20.000000	0.000000	204.800003	29.716318	28.683786	27.186636	0.490000
2:22:00	249.125000	250.000000	44.139038	29.716318	20.000000	0.000000	204.800003	29.716318	28.683786	27.186636	0.490000
2:23:00	248.500000	250.000000	42.735706	29.716318	20.000000	0.000000	204.800003	29.716318	28.683786	27.186636	0.490000
2:24:00	247.937500	250.000000	41.258156	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.186636	0.490000
2:25:00	247.625000	250.000000	40.330841	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.186636	0.490000
2:26:00	247.125000	250.000000	38.972282	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.186636	0.490000
2:27:00	246.375000	250.000000	36.794094	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.186636	0.490000
2:28:00	246.187500	250.000000	35.886467	29.819550	20.000000	0.000000	204.800003	29.819550	28.683786	27.186636	0.490000
2:29:00	245.750000	250.000000	34.488064	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.186636	0.490000
2:30:00	245.125000	250.000000	32.236660	29.819550	20.000000	0.000000	204.800003	29.819550	28.683786	27.186636	0.490000
2:31:00	244.750000	250.000000	30.784439	29.819550	20.000000	0.000000	204.800003	29.819550	28.683786	27.186636	0.490000
2:32:00	244.500000	250.000000	29.531906	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.186636	0.490000
2:33:00	244.125000	250.000000	27.549980	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.289886	0.490000
2:34:00	244.000000	250.000000	26.473186	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.289886	0.490000
2:35:00	243.687500	250.000000	24.556625	29.819550	20.000000	0.000000	204.800003	29.819550	28.683786	27.289886	0.490000
2:36:00	242.750000	250.000000	21.818272	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.289886	0.490000
2:37:00	243.062500	250.000000	21.393303	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.289886	0.490000
2:38:00	242.937500	250.000000	20.220524	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.289886	0.490000
2:39:00	242.312500	250.000000	17.417233	29.767933	20.000000	0.000000	204.800003	29.767933	28.683786	27.289886	0.490000
2:40:00	242.437500	250.000000	16.593666	29.767933	20.000000	0.000000	204.800003	29.767933	28.735403	27.289886	0.490000
2:41:00	242.250000	250.000000	14.640810	29.767933	20.000000	0.000000	204.800003	29.767933	28.735403	27.289886	0.490000
2:42:00	242.000000	250.000000	13.029945	29.819550	20.000000	0.000000	204.800003	29.819550	28.735403	27.289886	0.490000
2:43:00	242.250000	250.000000	12.407722	29.767933	20.000000	0.000000	204.800003	29.767933	28.735403	27.289886	0.490000
2:44:00	241.937500	250.000000	10.030117	29.767933	20.000000	0.000000	204.800003	29.767933	28.735403	27.289886	0.490000
2:45:00	242.000000	250.000000	9.019615	29.767933	20.000000	0.000000	204.800003	29.767933	28.735403	27.289886	0.490000
2:46:00	241.812500	250.000000	6.921206	29.767933	20.000000	0.000000	204.839996	29.767933	28.735403	27.186636	0.490000
2:47:00	242.000000	250.000000	6.125303	29.716318	20.000000	0.000000	204.839996	29.716318	28.735403	27.186636	0.490000
2:48:00	242.000000	250.000000	5.015905	29.664663	20.000000	0.000000	204.839996	29.664663	28.735403	27.186636	0.490000
2:49:00	242.250000	250.000000	3.869307	29.664663	20.000000	0.000000	204.839996	29.664663	28.735403	27.186636	0.490000
2:50:00	242.312500	250.000000	2.900232	29.716318	20.000000	0.000000	204.839996	29.716318	28.735403	27.186636	0.490000
2:51:00	242.875000	250.000000	2.423475	29.716318	20.000000	0.000000	204.839996	29.716318	28.787037	27.186636	0.490000
2:52:00	242.937500	250.000000	1.513988	29.716318	20.000000	0.000000	204.839996	29.716318	28.735403	27.186636	0.495000
2:53:00	243.187500	250.000000	1.054643	29.767933	20.000000	0.000000	204.839996	29.767933	28.787037	27.186636	0.495000
2:54:00	243.812500	250.000000	0.889117	29.767933	20.000000	0.000000	204.839996	29.767933	28.787037	27.186636	0.490000
2:55:00	244.437500	250.000000	1.291137	29.767933	20.000000	0.000000	204.839996	29.767933	28.787037	27.186636	0.490000
2:56:00	245.375000	250.000000	2.412999	29.767933	20.000000	0.000000	204.839996	29.767933	28.787037	27.186636	0.490000
2:57:00	247.312500	250.000000	5.440723	29.767933	20.000000	0.000000	204.839996	29.767933	28.787037	27.186636	0.490000
2:58:00	248.687500	250.000000	7.863519	29.716318	20.000000	0.000000	204.839996	29.716318	28.787037	27.186636	0.495000
2:59:00	249.812500	250.000000	9.959603	29.716318	20.000000	0.000000	204.839996	29.716318	28.787037	27.289886	0.490000
3:00:00	251.562500	250.000000	13.533606	29.716318	20.000000	0.000000	204.839996	29.716318	28.787037	27.289886	0.490000
3:01:00	252.500000	250.000000	15.678762	29.716318	20.000000	0.000000	204.839996	29.716318	28.787037	27.289886	0.490000
3:02:00	253.437485	250.000000	17.938379	29.767933	20.000000	0.000000	204.839996	29.767933	28.787037	27.289886	0.490000
3:03:00	255.000000	250.000000	21.871420	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000
3:04:00	255.874985	250.000000	24.363083	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000
3:05:00	257.187500	250.000000	28.327248	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000
3:06:00	259.187500	250.000000	33.327717	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000
3:07:00	258.875000	250.000000	33.903214	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000
3:08:00	259.937500	250.000000	37.970490	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000
3:09:00	260.312500	250.000000	40.235867	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000
3:10:00	261.062500	250.000000	43.915596	29.767933	20.000000	0.000000	204.880005	29.767933	28.838675	27.289886	0.490000
3:11:00	261.562500	250.000000	46.556999	29.767933	20.000000	0.000000	204.880005	29.767933	28.838675	27.289886	0.490000
3:12:00	261.562500	250.000000	48.163177	29.767933	20.000000	0.000000	204.880005	29.767933	28.787037	27.289886	0.490000
3:13:00	261.812500	250.000000	51.122684	29.767933	20.000000	0.000000	204.920013	29.767933	28.787037	27.289886	0.490000
3:14:00	261.875000	250.000000	53.016270	29.767933	20.000000	0.000000	204.880005	29.767933	28.838675	27.289886	0.490000
3:15:00	262.062500	250.000000	55.063728	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000
3:16:00	261.687500	250.000000	56.789440	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000
3:17:00	261.187500	250.000000	57.374603	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000
3:18:00	260.750000	250.000000	58.168613	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000
3:19:00	260.125000	250.000000	59.158253	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000
3:20:00	259.625000	250.000000	59.552864	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000
3:21:00	259.187500	250.000000	60.629345	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000
3:22:00	258.750000	250.000000	61.014954	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.495000
3:23:00	258.250000	250.000000	61.249996	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000
3:24:00	257.500000	250.000000	61.439827	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.495000
3:25:00	257.187500	250.000000	61.931076	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000
3:26:00	256.687500	250.000000	61.908443	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.495000
3:27:00	255.874985	250.000000	61.658463	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.490000
3:28:00	255.250000	250.000000	61.244987	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.495000
3:29:00	254.500000	250.000000	60.434479	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.289886	0.495000
3:30:00	253.562515	250.000000	59.504517	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.341522	0.495000
3:31:00	252.500000	250.000000	57.822693	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.341522	0.495000
3:32:00	251.687500	250.000000	56.530807	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.341522	0.495000
3:33:00	247.625000	250.000000	48.611732	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.341522	0.490000
3:34:00	248.062500	250.000000	49.232697	29.767933	20.000000	0.000000	204.920013	29.767933	28.890289	27.341522	0.490000
3:35:00	245.875000	250.000000	44.514614	29.767933	20.000000	0.000000	204.920013	29.767933	28.838675	27.341522	0.490000
